Home,Away,PTS_home,PTS_away,HOME_TEAM_WINS,pts_poss_off1920.x,pts_poss_def1920.x,efg_percent_off1920.x,efg_percent_def1920.x,tov_percent_off1920.x,tov_percent_def1920.x,orb_percent_off1920.x,orb_percent_def1920.x,ft_rate_off1920.x,ft_rate_def1920.x,pts_poss_off1920.y,pts_poss_def1920.y,efg_percent_off1920.y,efg_percent_def1920.y,tov_percent_off1920.y,tov_percent_def1920.y,orb_percent_off1920.y,orb_percent_def1920.y,ft_rate_off1920.y,ft_rate_def1920.y,efg_diff_off,efg_diff_def,tov_diff_off,tov_diff_def,orb_diff_off,orb_diff_def,ft_diff_off,ft_diff_def,pts_poss_off,pts_poss_def,estimate,pred,accuracy
Miami Heat,Los Angeles Lakers,115,104,1,199.35000000000002,192.96,101.25,92.69999999999999,31.14,28.71,38.25,45.36,41.31,44.1,208.62,193.41000000000003,103.05000000000001,93.87,28.44,25.92,47.52,43.47,36.09,32.85,7.3799999999999955,-10.350000000000023,5.219999999999999,0.2699999999999996,-5.219999999999999,-2.1600000000000037,8.46,8.009999999999998,5.939999999999998,-15.659999999999997,0.4946982223339493,0,0
Los Angeles Lakers,Miami Heat,124,114,1,208.62,193.41000000000003,103.05000000000001,93.87,28.44,25.92,47.52,43.47,36.09,32.85,199.35000000000002,192.96,101.25,92.69999999999999,31.14,28.71,38.25,45.36,41.31,44.1,10.350000000000023,-7.3799999999999955,-0.2699999999999996,-5.219999999999999,2.1600000000000037,5.219999999999999,-8.009999999999998,-8.46,15.659999999999997,-5.939999999999998,0.6638792881493879,1,1
Los Angeles Lakers,Miami Heat,116,98,1,208.62,193.41000000000003,103.05000000000001,93.87,28.44,25.92,47.52,43.47,36.09,32.85,199.35000000000002,192.96,101.25,92.69999999999999,31.14,28.71,38.25,45.36,41.31,44.1,10.350000000000023,-7.3799999999999955,-0.2699999999999996,-5.219999999999999,2.1600000000000037,5.219999999999999,-8.009999999999998,-8.46,15.659999999999997,-5.939999999999998,0.6638792881493879,1,1
Miami Heat,Boston Celtics,125,113,1,199.35000000000002,192.96,101.25,92.69999999999999,31.14,28.71,38.25,45.36,41.31,44.1,200.88,202.05,94.32000000000001,99.09,23.94,28.080000000000002,50.67,45.900000000000006,31.770000000000003,37.44,2.1599999999999966,-1.6200000000000188,3.0599999999999987,4.77,-7.650000000000006,-5.310000000000002,3.8700000000000045,12.329999999999998,-2.6999999999999886,-7.9199999999999875,0.5010467332657305,1,1
Los Angeles Lakers,Denver Nuggets,117,107,1,208.62,193.41000000000003,103.05000000000001,93.87,28.44,25.92,47.52,43.47,36.09,32.85,206.64000000000001,204.12,99.09,98.64,25.38,28.71,49.5,48.69,36.36,39.150000000000006,4.410000000000011,-5.219999999999999,-0.2699999999999996,0.5400000000000027,-1.1699999999999946,-6.030000000000001,-3.0600000000000023,-3.509999999999998,4.5,-13.22999999999999,0.5484997015143699,1,1
Boston Celtics,Miami Heat,121,108,1,200.88,202.05,94.32000000000001,99.09,23.94,28.080000000000002,50.67,45.900000000000006,31.770000000000003,37.44,199.35000000000002,192.96,101.25,92.69999999999999,31.14,28.71,38.25,45.36,41.31,44.1,1.6200000000000188,-2.1599999999999966,-4.77,-3.0599999999999987,5.310000000000002,7.650000000000006,-12.329999999999998,-3.8700000000000045,7.9199999999999875,2.6999999999999886,0.5813647964907114,1,1
Denver Nuggets,Los Angeles Lakers,108,114,0,206.64000000000001,204.12,99.09,98.64,25.38,28.71,49.5,48.69,36.36,39.150000000000006,208.62,193.41000000000003,103.05000000000001,93.87,28.44,25.92,47.52,43.47,36.09,32.85,5.219999999999999,-4.410000000000011,-0.5400000000000027,0.2699999999999996,6.030000000000001,1.1699999999999946,3.509999999999998,3.0600000000000023,13.22999999999999,-4.5,0.5221535886539876,1,0
Miami Heat,Boston Celtics,112,109,1,199.35000000000002,192.96,101.25,92.69999999999999,31.14,28.71,38.25,45.36,41.31,44.1,200.88,202.05,94.32000000000001,99.09,23.94,28.080000000000002,50.67,45.900000000000006,31.770000000000003,37.44,2.1599999999999966,-1.6200000000000188,3.0599999999999987,4.77,-7.650000000000006,-5.310000000000002,3.8700000000000045,12.329999999999998,-2.6999999999999886,-7.9199999999999875,0.5010467332657305,1,1
Denver Nuggets,Los Angeles Lakers,114,106,1,206.64000000000001,204.12,99.09,98.64,25.38,28.71,49.5,48.69,36.36,39.150000000000006,208.62,193.41000000000003,103.05000000000001,93.87,28.44,25.92,47.52,43.47,36.09,32.85,5.219999999999999,-4.410000000000011,-0.5400000000000027,0.2699999999999996,6.030000000000001,1.1699999999999946,3.509999999999998,3.0600000000000023,13.22999999999999,-4.5,0.5221535886539876,1,1
Los Angeles Lakers,Denver Nuggets,105,103,1,208.62,193.41000000000003,103.05000000000001,93.87,28.44,25.92,47.52,43.47,36.09,32.85,206.64000000000001,204.12,99.09,98.64,25.38,28.71,49.5,48.69,36.36,39.150000000000006,4.410000000000011,-5.219999999999999,-0.2699999999999996,0.5400000000000027,-1.1699999999999946,-6.030000000000001,-3.0600000000000023,-3.509999999999998,4.5,-13.22999999999999,0.5484997015143699,1,1
Miami Heat,Boston Celtics,106,117,0,199.35000000000002,192.96,101.25,92.69999999999999,31.14,28.71,38.25,45.36,41.31,44.1,200.88,202.05,94.32000000000001,99.09,23.94,28.080000000000002,50.67,45.900000000000006,31.770000000000003,37.44,2.1599999999999966,-1.6200000000000188,3.0599999999999987,4.77,-7.650000000000006,-5.310000000000002,3.8700000000000045,12.329999999999998,-2.6999999999999886,-7.9199999999999875,0.5010467332657305,1,0
Los Angeles Lakers,Denver Nuggets,126,114,1,208.62,193.41000000000003,103.05000000000001,93.87,28.44,25.92,47.52,43.47,36.09,32.85,206.64000000000001,204.12,99.09,98.64,25.38,28.71,49.5,48.69,36.36,39.150000000000006,4.410000000000011,-5.219999999999999,-0.2699999999999996,0.5400000000000027,-1.1699999999999946,-6.030000000000001,-3.0600000000000023,-3.509999999999998,4.5,-13.22999999999999,0.5484997015143699,1,1
Boston Celtics,Miami Heat,101,106,0,200.88,202.05,94.32000000000001,99.09,23.94,28.080000000000002,50.67,45.900000000000006,31.770000000000003,37.44,199.35000000000002,192.96,101.25,92.69999999999999,31.14,28.71,38.25,45.36,41.31,44.1,1.6200000000000188,-2.1599999999999966,-4.77,-3.0599999999999987,5.310000000000002,7.650000000000006,-12.329999999999998,-3.8700000000000045,7.9199999999999875,2.6999999999999886,0.5813647964907114,1,0
Boston Celtics,Miami Heat,114,117,0,200.88,202.05,94.32000000000001,99.09,23.94,28.080000000000002,50.67,45.900000000000006,31.770000000000003,37.44,199.35000000000002,192.96,101.25,92.69999999999999,31.14,28.71,38.25,45.36,41.31,44.1,1.6200000000000188,-2.1599999999999966,-4.77,-3.0599999999999987,5.310000000000002,7.650000000000006,-12.329999999999998,-3.8700000000000045,7.9199999999999875,2.6999999999999886,0.5813647964907114,1,0
Los Angeles Clippers,Denver Nuggets,89,104,0,201.15,204.39000000000001,96.57000000000001,96.66,28.080000000000002,24.75,46.53,46.08,41.85,44.1,206.64000000000001,204.12,99.09,98.64,25.38,28.71,49.5,48.69,36.36,39.150000000000006,-2.069999999999993,-2.430000000000007,-0.629999999999999,-0.629999999999999,-2.1599999999999966,-3.4200000000000017,2.6999999999999957,7.740000000000002,-2.969999999999999,-2.25,0.45147032101631346,0,1
Denver Nuggets,Los Angeles Clippers,111,98,1,206.64000000000001,204.12,99.09,98.64,25.38,28.71,49.5,48.69,36.36,39.150000000000006,201.15,204.39000000000001,96.57000000000001,96.66,28.080000000000002,24.75,46.53,46.08,41.85,44.1,2.430000000000007,2.069999999999993,0.629999999999999,0.629999999999999,3.4200000000000017,2.1599999999999966,-7.740000000000002,-2.6999999999999957,2.25,2.969999999999999,0.6289906044076747,1,1
Los Angeles Lakers,Houston Rockets,119,96,1,208.62,193.41000000000003,103.05000000000001,93.87,28.44,25.92,47.52,43.47,36.09,32.85,204.3,211.32,100.08,101.07,26.55,26.19,40.5,55.44,41.94,31.14,1.9800000000000182,-6.209999999999994,2.25,-0.629999999999999,-7.919999999999995,2.969999999999999,4.950000000000003,-9.089999999999996,-2.6999999999999886,-10.889999999999986,0.513241834972848,1,1
Los Angeles Clippers,Denver Nuggets,105,111,0,201.15,204.39000000000001,96.57000000000001,96.66,28.080000000000002,24.75,46.53,46.08,41.85,44.1,206.64000000000001,204.12,99.09,98.64,25.38,28.71,49.5,48.69,36.36,39.150000000000006,-2.069999999999993,-2.430000000000007,-0.629999999999999,-0.629999999999999,-2.1599999999999966,-3.4200000000000017,2.6999999999999957,7.740000000000002,-2.969999999999999,-2.25,0.45147032101631346,0,1
Toronto Raptors,Boston Celtics,87,92,0,193.41000000000003,196.65,96.48,98.91,27.270000000000003,33.48,42.3,52.47,29.07,28.89,200.88,202.05,94.32000000000001,99.09,23.94,28.080000000000002,50.67,45.900000000000006,31.770000000000003,37.44,-2.6099999999999994,4.589999999999989,-0.8099999999999987,9.539999999999996,-3.6000000000000085,1.7999999999999972,-8.369999999999997,-2.8800000000000026,-8.639999999999986,-4.22999999999999,0.5457981751862157,1,0
Houston Rockets,Los Angeles Lakers,100,110,0,204.3,211.32,100.08,101.07,26.55,26.19,40.5,55.44,41.94,31.14,208.62,193.41000000000003,103.05000000000001,93.87,28.44,25.92,47.52,43.47,36.09,32.85,6.209999999999994,-1.9800000000000182,0.629999999999999,-2.25,-2.969999999999999,7.919999999999995,9.089999999999996,-4.950000000000003,10.889999999999986,2.6999999999999886,0.5876196012707271,1,0
Boston Celtics,Toronto Raptors,122,125,0,200.88,202.05,94.32000000000001,99.09,23.94,28.080000000000002,50.67,45.900000000000006,31.770000000000003,37.44,193.41000000000003,196.65,96.48,98.91,27.270000000000003,33.48,42.3,52.47,29.07,28.89,-4.589999999999989,2.6099999999999994,-9.539999999999996,0.8099999999999987,-1.7999999999999972,3.6000000000000085,2.8800000000000026,8.369999999999997,4.22999999999999,8.639999999999986,0.4143514110212703,0,1
Denver Nuggets,Los Angeles Clippers,85,96,0,206.64000000000001,204.12,99.09,98.64,25.38,28.71,49.5,48.69,36.36,39.150000000000006,201.15,204.39000000000001,96.57000000000001,96.66,28.080000000000002,24.75,46.53,46.08,41.85,44.1,2.430000000000007,2.069999999999993,0.629999999999999,0.629999999999999,3.4200000000000017,2.1599999999999966,-7.740000000000002,-2.6999999999999957,2.25,2.969999999999999,0.6289906044076747,1,0
Milwaukee Bucks,Miami Heat,94,103,0,205.74,197.10000000000002,99.36,93.06,25.47,22.05,46.620000000000005,40.95,37.17,30.24,199.35000000000002,192.96,101.25,92.69999999999999,31.14,28.71,38.25,45.36,41.31,44.1,6.660000000000011,-8.189999999999998,-3.240000000000002,-9.09,1.2600000000000051,2.700000000000003,-6.93,-11.070000000000004,12.780000000000001,-2.25,0.6115399199992975,1,0
Houston Rockets,Los Angeles Lakers,102,112,0,204.3,211.32,100.08,101.07,26.55,26.19,40.5,55.44,41.94,31.14,208.62,193.41000000000003,103.05000000000001,93.87,28.44,25.92,47.52,43.47,36.09,32.85,6.209999999999994,-1.9800000000000182,0.629999999999999,-2.25,-2.969999999999999,7.919999999999995,9.089999999999996,-4.950000000000003,10.889999999999986,2.6999999999999886,0.5876196012707271,1,0
Toronto Raptors,Boston Celtics,89,111,0,193.41000000000003,196.65,96.48,98.91,27.270000000000003,33.48,42.3,52.47,29.07,28.89,200.88,202.05,94.32000000000001,99.09,23.94,28.080000000000002,50.67,45.900000000000006,31.770000000000003,37.44,-2.6099999999999994,4.589999999999989,-0.8099999999999987,9.539999999999996,-3.6000000000000085,1.7999999999999972,-8.369999999999997,-2.8800000000000026,-8.639999999999986,-4.22999999999999,0.5457981751862157,1,0
Denver Nuggets,Los Angeles Clippers,107,113,0,206.64000000000001,204.12,99.09,98.64,25.38,28.71,49.5,48.69,36.36,39.150000000000006,201.15,204.39000000000001,96.57000000000001,96.66,28.080000000000002,24.75,46.53,46.08,41.85,44.1,2.430000000000007,2.069999999999993,0.629999999999999,0.629999999999999,3.4200000000000017,2.1599999999999966,-7.740000000000002,-2.6999999999999957,2.25,2.969999999999999,0.6289906044076747,1,0
Miami Heat,Milwaukee Bucks,115,118,0,199.35000000000002,192.96,101.25,92.69999999999999,31.14,28.71,38.25,45.36,41.31,44.1,205.74,197.10000000000002,99.36,93.06,25.47,22.05,46.620000000000005,40.95,37.17,30.24,8.189999999999998,-6.660000000000011,9.09,3.240000000000002,-2.700000000000003,-1.2600000000000051,11.070000000000004,6.93,2.25,-12.780000000000001,0.5451749172370747,1,0
Los Angeles Lakers,Houston Rockets,117,109,1,208.62,193.41000000000003,103.05000000000001,93.87,28.44,25.92,47.52,43.47,36.09,32.85,204.3,211.32,100.08,101.07,26.55,26.19,40.5,55.44,41.94,31.14,1.9800000000000182,-6.209999999999994,2.25,-0.629999999999999,-7.919999999999995,2.969999999999999,4.950000000000003,-9.089999999999996,-2.6999999999999886,-10.889999999999986,0.513241834972848,1,1
Boston Celtics,Toronto Raptors,93,100,0,200.88,202.05,94.32000000000001,99.09,23.94,28.080000000000002,50.67,45.900000000000006,31.770000000000003,37.44,193.41000000000003,196.65,96.48,98.91,27.270000000000003,33.48,42.3,52.47,29.07,28.89,-4.589999999999989,2.6099999999999994,-9.539999999999996,0.8099999999999987,-1.7999999999999972,3.6000000000000085,2.8800000000000026,8.369999999999997,4.22999999999999,8.639999999999986,0.4143514110212703,0,1
Los Angeles Clippers,Denver Nuggets,101,110,0,201.15,204.39000000000001,96.57000000000001,96.66,28.080000000000002,24.75,46.53,46.08,41.85,44.1,206.64000000000001,204.12,99.09,98.64,25.38,28.71,49.5,48.69,36.36,39.150000000000006,-2.069999999999993,-2.430000000000007,-0.629999999999999,-0.629999999999999,-2.1599999999999966,-3.4200000000000017,2.6999999999999957,7.740000000000002,-2.969999999999999,-2.25,0.45147032101631346,0,1
Miami Heat,Milwaukee Bucks,115,100,1,199.35000000000002,192.96,101.25,92.69999999999999,31.14,28.71,38.25,45.36,41.31,44.1,205.74,197.10000000000002,99.36,93.06,25.47,22.05,46.620000000000005,40.95,37.17,30.24,8.189999999999998,-6.660000000000011,9.09,3.240000000000002,-2.700000000000003,-1.2600000000000051,11.070000000000004,6.93,2.25,-12.780000000000001,0.5451749172370747,1,1
Los Angeles Lakers,Houston Rockets,97,112,0,208.62,193.41000000000003,103.05000000000001,93.87,28.44,25.92,47.52,43.47,36.09,32.85,204.3,211.32,100.08,101.07,26.55,26.19,40.5,55.44,41.94,31.14,1.9800000000000182,-6.209999999999994,2.25,-0.629999999999999,-7.919999999999995,2.969999999999999,4.950000000000003,-9.089999999999996,-2.6999999999999886,-10.889999999999986,0.513241834972848,1,0
Boston Celtics,Toronto Raptors,103,104,0,200.88,202.05,94.32000000000001,99.09,23.94,28.080000000000002,50.67,45.900000000000006,31.770000000000003,37.44,193.41000000000003,196.65,96.48,98.91,27.270000000000003,33.48,42.3,52.47,29.07,28.89,-4.589999999999989,2.6099999999999994,-9.539999999999996,0.8099999999999987,-1.7999999999999972,3.6000000000000085,2.8800000000000026,8.369999999999997,4.22999999999999,8.639999999999986,0.4143514110212703,0,1
Los Angeles Clippers,Denver Nuggets,120,97,1,201.15,204.39000000000001,96.57000000000001,96.66,28.080000000000002,24.75,46.53,46.08,41.85,44.1,206.64000000000001,204.12,99.09,98.64,25.38,28.71,49.5,48.69,36.36,39.150000000000006,-2.069999999999993,-2.430000000000007,-0.629999999999999,-0.629999999999999,-2.1599999999999966,-3.4200000000000017,2.6999999999999957,7.740000000000002,-2.969999999999999,-2.25,0.45147032101631346,0,0
Milwaukee Bucks,Miami Heat,114,116,0,205.74,197.10000000000002,99.36,93.06,25.47,22.05,46.620000000000005,40.95,37.17,30.24,199.35000000000002,192.96,101.25,92.69999999999999,31.14,28.71,38.25,45.36,41.31,44.1,6.660000000000011,-8.189999999999998,-3.240000000000002,-9.09,1.2600000000000051,2.700000000000003,-6.93,-11.070000000000004,12.780000000000001,-2.25,0.6115399199992975,1,0
Houston Rockets,Oklahoma City Thunder,104,102,1,204.3,211.32,100.08,101.07,26.55,26.19,40.5,55.44,41.94,31.14,195.75,194.04000000000002,95.94,94.05000000000001,27.27,26.1,42.93,44.730000000000004,38.07000000000001,31.5,6.029999999999987,5.1299999999999955,0.4499999999999993,-1.0799999999999983,-4.230000000000004,12.509999999999998,10.439999999999998,-6.930000000000007,10.259999999999991,15.569999999999993,0.6577236333872233,1,1
Toronto Raptors,Boston Celtics,99,102,0,193.41000000000003,196.65,96.48,98.91,27.270000000000003,33.48,42.3,52.47,29.07,28.89,200.88,202.05,94.32000000000001,99.09,23.94,28.080000000000002,50.67,45.900000000000006,31.770000000000003,37.44,-2.6099999999999994,4.589999999999989,-0.8099999999999987,9.539999999999996,-3.6000000000000085,1.7999999999999972,-8.369999999999997,-2.8800000000000026,-8.639999999999986,-4.22999999999999,0.5457981751862157,1,0
Denver Nuggets,Utah Jazz,80,78,1,206.64000000000001,204.12,99.09,98.64,25.38,28.71,49.5,48.69,36.36,39.150000000000006,202.68,196.47000000000003,97.38,92.97,27.54,21.15,50.13,42.3,35.82,30.510000000000005,6.1200000000000045,1.2600000000000051,4.23,1.1700000000000017,7.200000000000003,-1.4400000000000048,5.849999999999994,3.3300000000000054,10.169999999999987,1.4399999999999977,0.6101302147031182,1,1
Milwaukee Bucks,Miami Heat,104,115,0,205.74,197.10000000000002,99.36,93.06,25.47,22.05,46.620000000000005,40.95,37.17,30.24,199.35000000000002,192.96,101.25,92.69999999999999,31.14,28.71,38.25,45.36,41.31,44.1,6.660000000000011,-8.189999999999998,-3.240000000000002,-9.09,1.2600000000000051,2.700000000000003,-6.93,-11.070000000000004,12.780000000000001,-2.25,0.6115399199992975,1,0
Oklahoma City Thunder,Houston Rockets,104,100,1,195.75,194.04000000000002,95.94,94.05000000000001,27.27,26.1,42.93,44.730000000000004,38.07000000000001,31.5,204.3,211.32,100.08,101.07,26.55,26.19,40.5,55.44,41.94,31.14,-5.1299999999999955,-6.029999999999987,1.0799999999999983,-0.4499999999999993,-12.509999999999998,4.230000000000004,6.930000000000007,-10.439999999999998,-15.569999999999993,-10.259999999999991,0.41135528423488854,0,0
Toronto Raptors,Boston Celtics,94,112,0,193.41000000000003,196.65,96.48,98.91,27.270000000000003,33.48,42.3,52.47,29.07,28.89,200.88,202.05,94.32000000000001,99.09,23.94,28.080000000000002,50.67,45.900000000000006,31.770000000000003,37.44,-2.6099999999999994,4.589999999999989,-0.8099999999999987,9.539999999999996,-3.6000000000000085,1.7999999999999972,-8.369999999999997,-2.8800000000000026,-8.639999999999986,-4.22999999999999,0.5457981751862157,1,0
Dallas Mavericks,Los Angeles Clippers,97,111,0,211.68,199.53,99.53999999999999,96.84,19.8,25.560000000000002,38.25,44.010000000000005,41.76,35.730000000000004,201.15,204.39000000000001,96.57000000000001,96.66,28.080000000000002,24.75,46.53,46.08,41.85,44.1,2.8799999999999955,0.269999999999996,-4.949999999999999,-2.5199999999999996,-7.829999999999998,-2.519999999999996,-2.3400000000000034,-6.1199999999999974,7.289999999999992,-1.6200000000000045,0.5889038211736443,1,0
Utah Jazz,Denver Nuggets,107,119,0,202.68,196.47000000000003,97.38,92.97,27.54,21.15,50.13,42.3,35.82,30.510000000000005,206.64000000000001,204.12,99.09,98.64,25.38,28.71,49.5,48.69,36.36,39.150000000000006,-1.2600000000000051,-6.1200000000000045,-1.1700000000000017,-4.23,1.4400000000000048,-7.200000000000003,-3.3300000000000054,-5.849999999999994,-1.4399999999999977,-10.169999999999987,0.4851712241623902,0,1
Milwaukee Bucks,Orlando Magic,118,104,1,205.74,197.10000000000002,99.36,93.06,25.47,22.05,46.620000000000005,40.95,37.17,30.24,201.87,195.75,93.69,97.56,23.580000000000002,27.36,45.81,41.49000000000001,44.55,29.610000000000003,1.7999999999999972,-0.6299999999999955,-1.8900000000000006,-1.5300000000000011,5.1299999999999955,-4.859999999999999,7.559999999999999,-14.309999999999999,9.990000000000009,-4.769999999999982,0.5365443892929382,1,1
Houston Rockets,Oklahoma City Thunder,114,80,1,204.3,211.32,100.08,101.07,26.55,26.19,40.5,55.44,41.94,31.14,195.75,194.04000000000002,95.94,94.05000000000001,27.27,26.1,42.93,44.730000000000004,38.07000000000001,31.5,6.029999999999987,5.1299999999999955,0.4499999999999993,-1.0799999999999983,-4.230000000000004,12.509999999999998,10.439999999999998,-6.930000000000007,10.259999999999991,15.569999999999993,0.6577236333872233,1,1
Los Angeles Lakers,Portland Trail Blazers,131,122,1,208.62,193.41000000000003,103.05000000000001,93.87,28.44,25.92,47.52,43.47,36.09,32.85,204.3,207.99,96.03,98.55000000000001,19.98,23.4,44.730000000000004,44.370000000000005,31.230000000000004,36,4.5,-2.1599999999999966,5.040000000000003,5.940000000000001,3.1499999999999986,-1.2600000000000051,0.09000000000000341,1.6199999999999974,0.6299999999999955,-10.889999999999986,0.5628218738812415,1,1
Denver Nuggets,Utah Jazz,117,107,1,206.64000000000001,204.12,99.09,98.64,25.38,28.71,49.5,48.69,36.36,39.150000000000006,202.68,196.47000000000003,97.38,92.97,27.54,21.15,50.13,42.3,35.82,30.510000000000005,6.1200000000000045,1.2600000000000051,4.23,1.1700000000000017,7.200000000000003,-1.4400000000000048,5.849999999999994,3.3300000000000054,10.169999999999987,1.4399999999999977,0.6101302147031182,1,1
Los Angeles Clippers,Dallas Mavericks,154,111,1,201.15,204.39000000000001,96.57000000000001,96.66,28.080000000000002,24.75,46.53,46.08,41.85,44.1,211.68,199.53,99.53999999999999,96.84,19.8,25.560000000000002,38.25,44.010000000000005,41.76,35.730000000000004,-0.269999999999996,-2.8799999999999955,2.5199999999999996,4.949999999999999,2.519999999999996,7.829999999999998,6.1199999999999974,2.3400000000000034,1.6200000000000045,-7.289999999999992,0.4568474583048171,0,0
Orlando Magic,Milwaukee Bucks,106,121,0,201.87,195.75,93.69,97.56,23.580000000000002,27.36,45.81,41.49000000000001,44.55,29.610000000000003,205.74,197.10000000000002,99.36,93.06,25.47,22.05,46.620000000000005,40.95,37.17,30.24,0.6299999999999955,-1.7999999999999972,1.5300000000000011,1.8900000000000006,4.859999999999999,-5.1299999999999955,14.309999999999999,-7.559999999999999,4.769999999999982,-9.990000000000009,0.46574005946289515,0,1
Oklahoma City Thunder,Houston Rockets,117,114,1,195.75,194.04000000000002,95.94,94.05000000000001,27.27,26.1,42.93,44.730000000000004,38.07000000000001,31.5,204.3,211.32,100.08,101.07,26.55,26.19,40.5,55.44,41.94,31.14,-5.1299999999999955,-6.029999999999987,1.0799999999999983,-0.4499999999999993,-12.509999999999998,4.230000000000004,6.930000000000007,-10.439999999999998,-15.569999999999993,-10.259999999999991,0.41135528423488854,0,0
